9.02378158404, -79.5319634913, 9.02337896251, -79.5313343292, 9.02381914115, -79.5320139605, 9.02315152416, -79.5317941349
9.02369762743, -79.5319022358, 9.0234254293, -79.5312915837, 9.02375612852, -79.5319977891, 9.02316266155, -79.5316681061
9.02363267648, -79.5318548469, 9.02343719039, -79.5312807644, 9.02369536757, -79.5319821956, 9.02316875086, -79.5315992005
9.0235713588, -79.531810109, 9.02345053747, -79.5312684862, 9.02363911998, -79.5319677604, 9.02317473397, -79.5315314967
9.02355458199, -79.5317978684, 9.02346037894, -79.5312594329, 9.02362680457, -79.5319645998, 9.02317701763, -79.5315056552
9.02354454906, -79.5317905483, 9.02346634708, -79.5312539427, 9.02361948074, -79.5319627203, 9.02317839195, -79.5314901036
9.02352929701, -79.5317794203, 9.02346700071, -79.5312533414, 9.02360416555, -79.5319587898, 9.02317960162, -79.5314764152
9.02353220068, -79.5317815388, 9.02347486071, -79.5312461109, 9.02361104684, -79.5319605558, 9.02318020548, -79.531469582
9.02351240419, -79.5317670951, 9.02346128924, -79.5312585955, 9.02358400655, -79.5319536163, 9.0231802691, -79.5314688621
9.02350959297, -79.531765044, 9.02346190439, -79.5312580296, 9.02358142938, -79.5319529549, 9.02318054375, -79.5314657542
9.02350599164, -79.5317624165, 9.02346248918, -79.5312574917, 9.02357802693, -79.5319520817, 9.02318087435, -79.5314620132
9.02348696959, -79.5317485378, 9.02345116869, -79.5312679056, 9.02355289875, -79.5319456329, 9.02318111518, -79.531459288
9.0234800246, -79.5317434707, 9.02345451773, -79.5312648247, 9.02354744054, -79.5319442321, 9.02318198479, -79.5314494476
9.02347499848, -79.5317398036, 9.02345794051, -79.5312616761, 9.02354398661, -79.5319433457, 9.02318271851, -79.531441145
9.02347042918, -79.5317364698, 9.02346174243, -79.5312581786, 9.02354118943, -79.5319426278, 9.02318345765, -79.531432781
9.02346611027, -79.5317333186, 9.02346503742, -79.5312551475, 9.02353839723, -79.5319419113, 9.02318412509, -79.5314252284
9.02346183897, -79.5317302023, 9.02346828258, -79.5312521622, 9.0235356291, -79.5319412009, 9.02318478376, -79.531417775
9.02345763462, -79.5317271347, 9.0234706005, -79.5312500299, 9.02353246909, -79.5319403899, 9.02318534055, -79.5314114744
9.02345018826, -79.5317217018, 9.02346835142, -79.5312520989, 9.02352371636, -79.5319381436, 9.02318566283, -79.5314078275
9.0234436306, -79.5317169173, 9.02346407024, -79.5312560372, 9.02351486566, -79.5319358722, 9.02318570631, -79.5314073356
9.02342557623, -79.5317037446, 9.02344622661, -79.5312724519, 9.02348748994, -79.5319288466, 9.02318519324, -79.5314131414
9.02342247511, -79.531701482, 9.02343918552, -79.5312789291, 9.02348081289, -79.531927133, 9.02318468971, -79.5314188392
9.02342395115, -79.5317025589, 9.02343764091, -79.53128035, 9.0234815593, -79.5319273246, 9.02318441788, -79.5314219152
9.02342071783, -79.5317001999, 9.02343147289, -79.5312860241, 9.02347518032, -79.5319256875, 9.02318401546, -79.5314264689
9.02341772228, -79.5316980143, 9.02342174975, -79.5312949685, 9.02346727945, -79.5319236598, 9.02318322383, -79.5314354269
9.02341663693, -79.5316972224, 9.02341370134, -79.5313023724, 9.02346216913, -79.5319223483, 9.02318246422, -79.5314440225
9.02341935095, -79.5316992026, 9.02341086124, -79.5313049851, 9.02346354156, -79.5319227005, 9.0231819644, -79.5314496784
9.02341950918, -79.531699318, 9.02340518516, -79.5313102066, 9.02346088469, -79.5319220187, 9.02318135957, -79.5314565226
9.02342365192, -79.5317023406, 9.02340415627, -79.5313111531, 9.02346462175, -79.5319229777, 9.02318094205, -79.5314612471
9.02342631665, -79.5317042848, 9.0234023474, -79.5313128171, 9.02346645581, -79.5319234484, 9.02318055366, -79.5314656421
9.02343000957, -79.5317069792, 9.02340031975, -79.5313146823, 9.02346923556, -79.5319241618, 9.02318006547, -79.5314711664
9.02343262107, -79.5317088846, 9.02339489291, -79.5313196746, 9.02346921813, -79.5319241574, 9.02317930308, -79.5314797934
9.02343166623, -79.5317081879, 9.02338695284, -79.5313269788, 9.02346429544, -79.531922894, 9.02317854502, -79.5314883715
9.02343204124, -79.5317084615, 9.02337958043, -79.5313337608, 9.02346101836, -79.531922053, 9.02317774674, -79.5314974047
9.02343073911, -79.5317075115, 9.02337322835, -79.5313396042, 9.02345652824, -79.5319209007, 9.02317718057, -79.5315038114
9.02342804325, -79.5317055446, 9.02336196704, -79.5313499636, 9.02344817072, -79.5319187558, 9.02317620581, -79.5315148416
9.02342992092, -79.5317069145, 9.023354859, -79.5313565024, 9.02344656581, -79.5319183439, 9.0231753227, -79.5315248347
9.02342602967, -79.5317040754, 9.02334778755, -79.5313630076, 9.02343906347, -79.5319164186, 9.02317487513, -79.5315298993
9.02342314, -79.5317019671, 9.02333868834, -79.5313713781, 9.02343158106, -79.5319144983, 9.02317414077, -79.5315382093
9.02341817601, -79.5316983453, 9.02332661668, -79.531382483, 9.02342049526, -79.5319116533, 9.02317325109, -79.5315482767
9.02341418056, -79.5316954302, 9.02331793989, -79.5313904649, 9.02341208876, -79.5319094958, 9.0231726436, -79.5315551509
9.0234157, -79.5316965388, 9.02330839025, -79.5313992498, 9.02340890383, -79.5319086785, 9.02317153222, -79.5315677271
9.02325088291, -79.5315762867, 9.02315060088, -79.5315444029, 9.02316152762, -79.5318451926, 9.02316738166, -79.5316146942
9.02321309813, -79.5315487186, 9.02310834055, -79.5315832788, 9.02310179287, -79.5318298625, 9.02316579424, -79.5316326572
