3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 30, 26, 1
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 2
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 29, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 26, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 28, 27, 3
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 27, 27, 4
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 27, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 26, 28, 5
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 25, 28, 6
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 7
3, 24, 28, 6
3, 24, 28, 6
