9.0231475,-79.5315595,Lat,Longi
9.023147667,-79.531559,,
9.023148,-79.5315585,,
9.023148167,-79.53155833,,
9.023148833,-79.53155833,,
9.023149667,-79.5315585,,
9.0231505,-79.53155817,,
9.023150833,-79.53155767,,
9.023151333,-79.53155767,,
9.023152,-79.53155733,,
9.023152833,-79.53155733,,
9.023153167,-79.531557,,
9.023153667,-79.53155683,,
9.023154333,-79.5315565,,
9.023154667,-79.53155617,,
9.023155,-79.53155583,,
9.023151135,-79.53155767,Promedio,
