9.0231525, -79.5315686667
9.02315166667, -79.5315676667
9.02315216667, -79.5315651667
9.02315416667, -79.531562
9.02315616667, -79.5315588333
9.0231585, -79.5315563333
9.02316183333, -79.5315538333
9.02316333333, -79.5315495
9.02316733333, -79.531545
9.0231685, -79.5315405
9.02316766667, -79.5315366667
9.0231695, -79.531533
9.023172, -79.5315281667
9.0231735, -79.5315245
9.02317733333, -79.5315218333
9.02318033333, -79.5315173333
9.02318233333, -79.5315143333
9.023185, -79.531511
9.02318616667, -79.5315088333
9.02318883333, -79.5315083333
9.02318916667, -79.531506
9.02318966667, -79.5315051667
9.02319083333, -79.5315055
9.02319083333, -79.531506
9.02319383333, -79.531507
9.02319733333, -79.5315108333
9.02320216667, -79.5315128333
9.02320516667, -79.5315161667
9.02320866667, -79.5315183333
9.02321216667, -79.531519
9.02321533333, -79.531522
9.0232195, -79.5315235
9.02322216667, -79.5315255
9.02322266667, -79.5315286667
9.02322666667, -79.5315301667
9.02323066667, -79.5315338333
9.02323433333, -79.531536
9.02323833333, -79.5315376667
9.02324116667, -79.5315405
9.0232445, -79.531542
9.023247, -79.5315423333
9.02325, -79.5315468333
9.02325616667, -79.5315483333
9.02326033333, -79.5315513333
9.0232635, -79.5315545
9.02326683333, -79.5315563333
9.0232705, -79.5315586667
9.02327333333, -79.5315618333
9.023279, -79.5315643333
9.023282, -79.5315688333
9.02328533333, -79.531576
9.0232925, -79.53158
9.02329816667, -79.5315848333
9.02330233333, -79.5315873333
9.02330833333, -79.5315903333
9.02331233333, -79.5315945
9.0233185, -79.5315976667
9.02332433333, -79.5316005
9.0233265, -79.5316023333
9.02333033333, -79.5316068333
9.02333566667, -79.5316091667
9.02334, -79.5316138333
9.02334133333, -79.5316155
9.02334666667, -79.5316181667
9.023351, -79.5316225
9.023356, -79.5316261667
9.023362, -79.5316298333
9.02336666667, -79.5316338333
9.023369, -79.5316405
9.0233715, -79.5316435
9.0233735, -79.5316495
9.02337733333, -79.531654
9.02338066667, -79.5316585
9.02338533333, -79.5316618333
9.02338883333, -79.5316656667
9.023392, -79.5316696667
9.02339666667, -79.5316736667
9.02339783333, -79.531677
9.02340583333, -79.5316798333
9.02341116667, -79.5316821667
9.02341416667, -79.5316845
9.02341566667, -79.5316858333
9.02341816667, -79.5316861667
9.02341833333, -79.5316846667
9.02342166667, -79.5316805
9.0234255, -79.5316775
9.02342883333, -79.5316728333
9.023432, -79.5316688333
9.0234345, -79.5316658333
9.02343816667, -79.5316638333
9.0234415, -79.5316623333
9.02344416667, -79.5316601667
9.02344583333, -79.5316595
9.02344416667, -79.5316583333
9.023441, -79.5316556667
9.02343783333, -79.5316541667
9.02343483333, -79.5316533333
9.02343216667, -79.5316488333
9.023428, -79.531645
9.02342416667, -79.5316421667
9.02342016667, -79.5316413333
9.02341766667, -79.5316398333
9.02341516667, -79.5316383333
9.02341216667, -79.5316373333
9.02341183333, -79.5316381667
9.02341283333, -79.5316381667
