9.022901;-79.531766
9.022905;-79.531769
9.02291;-79.531771
9.022916;-79.531774
9.022921;-79.531776
9.022925;-79.531777
9.022931;-79.531778
9.022937;-79.531781
9.022945;-79.531784
9.022953;-79.531788
9.022962;-79.531791
9.02297;-79.531794
9.022979;-79.531797
9.022986;-79.5318
9.022995;-79.531802
9.023004;-79.531805
9.023012;-79.531808
9.023019;-79.531809
9.023027;-79.53181
9.023038;-79.531813
9.023048;-79.531816
9.023057;-79.531819
9.023067;-79.531822
9.023077;-79.531823
9.023088;-79.531825
9.023098;-79.531827
9.023107;-79.53183
9.023117;-79.531831
9.023128;-79.531832
9.02314;-79.531833
9.023152;-79.531832
9.023161;-79.531833
9.02317;-79.531835
9.023176;-79.531838
9.023177;-79.531841
9.023176;-79.531845
9.023176;-79.531847
9.023175;-79.531848
