Column1;Column2;Column3;Column4
28;26;0;2
27;26;1;2
26;26;2;1
25;26;3;1
24;26;4;1
23;27;4;1
22;27;5;1
21;27;6;1
20;27;7;0
18;27;8;0
17;28;8;1
16;28;10;0
15;28;11;0
14;28;11;0
12;29;12;0
11;29;14;0
10;29;15;0
8;29;16;0
7;30;16;0
6;30;17;0
5;30;18;0
4;31;19;0
3;31;19;0
2;31;20;0
2;31;21;0
1;32;21;1
1;32;21;1
