Column1;Column2;Column3;Column4
44;0;2;19
43;0;2;18
42;1;2;17
41;2;2;16
41;4;1;15
40;5;1;14
39;6;1;13
39;8;1;12
38;9;1;11
38;10;1;10
37;12;1;9
37;13;1;8
36;14;1;7
35;15;1;6
34;16;1;5
33;17;0;4
32;19;0;3
32;20;0;2
31;21;0;2
30;22;0;1
30;23;0;0
29;25;0;1
29;26;0;1
28;26;0;2
28;27;0;2
28;27;0;2
