Column1;Column2;Column3;Column4
27;27;0;2
27;27;0;2
27;27;1;2
26;27;2;2
24;27;3;1
22;27;5;1
21;27;6;1
20;27;7;1
18;28;8;1
17;28;9;1
16;29;10;1
14;29;11;1
13;29;12;1
12;29;13;0
10;29;15;0
9;29;16;0
7;29;17;0
6;30;17;0
5;30;18;0
3;31;19;0
2;31;20;0
1;31;21;0
0;31;23;0
1;31;23;0
1;32;24;0
1;32;24;0
1;32;23;0
1;32;23;0
1;32;23;0
1;32;23;0
1;32;23;0
1;32;23;0
1;32;23;0
1;32;24;0
1;32;23;0
1;32;23;0
1;32;24;0
