Column1;Column2;Column3;Column4
0;33;22;29
0;33;22;29
0;33;22;29
0;33;22;29
0;33;22;29
0;33;22;29
0;32;22;28
0;32;22;28
0;31;22;27
0;30;23;26
0;29;23;25
0;28;24;24
0;27;24;23
0;26;24;23
0;25;25;22
0;24;25;21
0;23;25;20
0;23;26;20
0;22;26;19
0;21;26;18
0;20;26;17
0;19;26;16
0;18;27;15
0;17;27;14
0;16;27;14
0;16;28;13
0;15;28;12
1;13;28;11
1;13;29;10
0;12;29;10
0;11;30;9
0;10;30;8
0;9;31;7
0;7;31;6
0;6;32;5
0;5;33;4
0;4;33;4
0;3;33;3
