Column1;Column2;Column3;Column4
28;27;0;2
28;27;0;2
28;27;0;2
28;27;0;2
28;27;0;2
28;27;0;3
28;27;0;2
28;27;0;3
27;27;0;3
26;27;1;2
25;27;2;2
23;27;4;1
22;27;5;1
21;28;6;1
19;28;7;1
18;28;8;1
17;29;9;1
15;29;10;1
14;29;11;1
12;29;13;0
11;29;14;0
9;29;15;0
8;30;16;1
7;31;17;1
5;31;18;1
4;31;19;1
3;31;20;1
1;31;21;0
0;31;22;0
