Column1;Column2;Column3;Column4
26;26;2;1
25;26;3;1
24;26;4;1
23;26;4;0
22;26;5;0
21;26;6;0
20;26;7;0
19;27;8;0
18;27;8;0
17;27;9;0
16;27;10;0
15;27;11;0
14;28;11;0
13;28;12;0
12;28;13;0
11;28;14;0
10;29;15;0
9;29;16;0
8;29;16;0
7;29;17;0
6;30;18;0
4;30;19;0
3;30;20;0
2;30;21;0
1;30;21;0
1;30;22;0
0;30;22;0
0;31;22;0
0;31;23;0
0;31;23;0
0;31;23;0
0;32;23;0
0;32;23;0
