4, 28, 27, 3
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 29, 26, 2
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
2, 28, 26, 3
