5, 28, 28, 4
5, 28, 28, 4
5, 28, 28, 4
4, 27, 28, 4
4, 27, 28, 4
4, 27, 28, 4
4, 27, 28, 4
4, 27, 28, 4
4, 27, 28, 4
4, 27, 28, 4
4, 27, 28, 5
4, 27, 28, 5
4, 26, 28, 5
4, 26, 28, 5
4, 26, 28, 5
4, 26, 28, 5
4, 26, 28, 6
4, 26, 28, 6
4, 25, 28, 6
4, 25, 28, 6
4, 25, 28, 6
4, 25, 29, 6
4, 25, 29, 6
4, 24, 29, 7
4, 24, 29, 7
4, 24, 29, 7
4, 24, 29, 7
4, 24, 29, 7
4, 23, 29, 7
4, 23, 29, 8
4, 23, 29, 8
4, 23, 29, 8
4, 23, 30, 8
4, 23, 30, 8
4, 22, 30, 9
4, 22, 30, 9
4, 22, 30, 9
4, 22, 30, 9
4, 22, 30, 9
4, 22, 30, 9
4, 22, 30, 9
4, 21, 30, 9
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 9
4, 21, 30, 9
4, 21, 30, 9
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 10
4, 21, 30, 10
4, 20, 30, 10
4, 20, 31, 11
4, 20, 31, 11
4, 20, 31, 11
4, 19, 31, 11
4, 19, 31, 11
4, 19, 31, 12
4, 19, 31, 12
4, 19, 31, 12
4, 19, 31, 12
4, 19, 31, 12
4, 19, 31, 12
4, 18, 31, 12
4, 18, 32, 12
5, 19, 31, 12
4, 18, 32, 12
5, 18, 32, 12
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 18, 32, 13
5, 17, 32, 13
5, 17, 33, 14
5, 17, 33, 14
5, 17, 33, 14
5, 17, 33, 14
6, 16, 33, 14
6, 17, 33, 14
6, 16, 33, 15
6, 16, 33, 15
6, 16, 33, 15
6, 16, 33, 15
5, 16, 33, 15
5, 16, 33, 15
5, 15, 33, 15
5, 15, 33, 16
5, 15, 33, 16
5, 15, 33, 16
5, 15, 33, 16
5, 14, 34, 16
5, 14, 34, 17
5, 14, 34, 17
5, 13, 34, 17
5, 13, 34, 17
5, 13, 34, 17
5, 13, 34, 17
5, 13, 34, 18
5, 12, 34, 18
5, 12, 34, 18
5, 12, 35, 18
5, 12, 35, 19
5, 12, 35, 19
5, 12, 35, 19
5, 11, 35, 19
5, 11, 35, 19
5, 11, 35, 20
5, 11, 35, 20
5, 10, 35, 20
5, 10, 35, 20
5, 10, 35, 21
5, 9, 35, 21
5, 9, 35, 21
5, 9, 35, 21
5, 9, 35, 21
5, 9, 35, 21
5, 8, 35, 22
5, 8, 36, 22
5, 8, 36, 22
5, 8, 36, 22
5, 7, 36, 23
5, 7, 36, 23
5, 7, 36, 23
5, 7, 36, 23
5, 6, 36, 23
5, 6, 36, 23
5, 6, 36, 24
5, 6, 37, 24
5, 6, 37, 24
5, 6, 37, 24
5, 5, 37, 24
5, 5, 37, 25
5, 5, 37, 25
5, 5, 37, 25
5, 5, 37, 25
5, 5, 37, 25
5, 4, 37, 25
5, 4, 37, 26
5, 4, 37, 26
5, 4, 37, 26
5, 4, 37, 26
5, 3, 37, 26
4, 3, 37, 26
4, 3, 37, 27
4, 2, 37, 27
4, 2, 38, 27
5, 2, 38, 28
5, 1, 38, 28
5, 1, 38, 28
5, 1, 38, 29
5, 1, 38, 29
5, 1, 38, 29
5, 1, 38, 29
5, 0, 39, 29
5, 0, 39, 30
5, 0, 39, 30
5, 0, 39, 30
5, 0, 39, 30
5, 0, 39, 30
5, 0, 39, 30
5, 0, 39, 31
5, 0, 39, 31
5, 0, 39, 31
5, 1, 39, 31
5, 1, 40, 31
5, 1, 40, 31
5, 1, 40, 32
5, 1, 40, 32
5, 2, 40, 32
5, 2, 40, 32
5, 2, 40, 32
5, 2, 40, 32
5, 2, 40, 32
5, 2, 40, 33
5, 3, 40, 33
5, 3, 40, 33
5, 2, 40, 33
4, 2, 40, 33
4, 2, 40, 32
4, 2, 39, 32
4, 2, 39, 32
4, 2, 39, 32
3, 2, 39, 32
3, 2, 38, 32
3, 2, 38, 32
3, 2, 38, 32
2, 2, 38, 32
2, 2, 38, 32
2, 2, 38, 32
2, 2, 37, 32
2, 2, 37, 32
1, 2, 37, 32
1, 2, 37, 32
1, 2, 37, 31
1, 2, 36, 31
1, 2, 36, 31
0, 2, 36, 31
0, 2, 36, 31
0, 2, 36, 31
0, 2, 35, 31
0, 2, 35, 31
0, 2, 35, 31
0, 2, 35, 31
0, 2, 35, 31
0, 2, 34, 31
1, 2, 34, 31
1, 2, 34, 31
1, 2, 34, 31
1, 2, 34, 31
1, 2, 34, 31
1, 2, 34, 30
2, 2, 33, 30
2, 2, 33, 30
2, 2, 33, 30
2, 2, 33, 30
2, 2, 33, 30
3, 2, 33, 30
3, 2, 32, 30
3, 2, 32, 30
3, 2, 32, 30
3, 2, 32, 30
3, 1, 32, 30
4, 1, 32, 29
4, 1, 31, 29
4, 1, 31, 29
4, 1, 31, 29
4, 1, 31, 29
4, 1, 31, 29
4, 1, 31, 29
4, 2, 31, 29
5, 2, 31, 29
5, 2, 31, 29
5, 2, 31, 29
5, 2, 30, 29
5, 2, 30, 29
5, 2, 30, 29
5, 2, 30, 29
6, 2, 30, 29
6, 2, 30, 29
6, 2, 30, 29
6, 2, 29, 29
6, 2, 29, 29
7, 2, 29, 29
7, 2, 29, 29
7, 2, 29, 29
7, 2, 28, 29
8, 2, 28, 29
8, 2, 28, 29
8, 1, 28, 29
8, 1, 28, 29
8, 2, 28, 29
9, 2, 27, 28
9, 1, 27, 28
9, 1, 27, 28
9, 1, 27, 28
9, 1, 27, 28
10, 1, 26, 28
