9.02297002702, -79.5317960465, 20, Region 2
9.02297210685, -79.5317965802, 20, Region 2
9.02297942653, -79.5317984587, 19, Region 2
9.02299633252, -79.5318027974, 17, Region 2
9.02300594458, -79.5318052643, 16, Region 2
9.02300051709, -79.5318038714, 16, Region 2
9.02300305108, -79.5318045217, 16, Region 2
9.02300269157, -79.5318044294, 16, Region 2
9.0230191102, -79.531808643, 14, Region 2
9.02303499994, -79.5318127209, 12, Region 2
9.02304808835, -79.5318160799, 11, Region 2
9.02305565461, -79.5318180217, 10, Region 2
9.02306230675, -79.5318197289, 9, Region 2
9.02307501406, -79.53182299, 8, Region 2
9.02309137374, -79.5318271885, 6, Region 2
9.02306603716, -79.5318206862, 9, Region 2
9.0230481805, -79.5318161036, 11, Region 2
9.02338870075, -79.5319034936, 27, Region 2
