Column1;Column2;Column3;Column4
0;33;21;1
0;33;21;1
0;33;21;1
0;32;22;1
0;31;22;0
0;31;22;0
0;29;23;1
0;28;23;2
0;27;24;3
0;27;24;4
0;26;24;4
0;25;25;5
0;24;25;6
0;23;26;7
0;22;26;8
0;21;26;9
0;21;27;9
0;19;27;10
0;19;27;11
0;18;28;12
0;17;28;13
0;16;28;14
0;15;29;15
0;14;29;16
0;13;30;17
0;12;30;17
0;10;31;19
0;9;31;20
0;8;32;21
0;8;32;21
1;7;33;22
1;5;33;23
1;4;33;24
1;3;34;25
1;2;35;26
1;2;35;27
1;1;35;28
1;0;35;28
1;0;36;29
1;0;36;29
1;0;36;29
1;0;36;29
